"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
201,"1","2025-11-06T12:29:50.392437Z",199,"/data/upload/3/2d52b545-213_Color.png","[{""x"":22.501730403248043,""y"":76.44131707972375,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":31.28108954532207,""y"":42.7025604774805,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":27.813614835146073,""y"":25.39743793855006,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":49.43002292319576,""y"":25.39744176332337,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":32.09262919813081,""y"":39.92211946585961,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":43.454155052345996,""y"":45.85649108611852,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":70.89888455909083,""y"":68.22449731608643,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",24.177,"2025-11-06T12:29:50.392451Z"
202,"1","2025-11-06T12:30:12.495582Z",200,"/data/upload/3/b6ef1f97-214_Color.png","[{""x"":17.73444706226228,""y"":71.15726011671512,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":35.526054476740306,""y"":37.476866077293444,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":44.71969985797133,""y"":29.464351738591997,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":34.1072852767252,""y"":21.611446750968796,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":55.78612304617489,""y"":22.40950695611222,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":36.547568961543334,""y"":35.529600807525924,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":46.08172117344253,""y"":42.93559381192441,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":64.52575731744787,""y"":66.74968609022585,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",21.761,"2025-11-06T12:30:12.495597Z"
203,"1","2025-11-06T12:30:35.856104Z",201,"/data/upload/3/b722d03f-215_Color.png","[{""x"":16.000155659430124,""y"":73.31167280142519,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":40.23637969454526,""y"":41.435242206600655,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":49.884030679133,""y"":32.56082207298357,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":41.20114479300404,""y"":24.420616554737673,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":62.255724294663125,""y"":27.197863143315693,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":45.62771406828547,""y"":41.43524220660066,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":43.698184371968026,""y"":45.26592505483964,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":61.290960698004724,""y"":73.45338517261541,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",22.988,"2025-11-06T12:30:35.856122Z"
204,"1","2025-11-06T12:30:57.663624Z",202,"/data/upload/3/64fbf66f-216_Color.png","[{""x"":8.853139051162975,""y"":63.558946256178864,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":45.96821939715326,""y"":36.104205651514135,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":57.318399028480485,""y"":27.293630267059754,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":50.3947886724347,""y"":19.153424748813862,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":70.77646478609313,""y"":22.992345040222816,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":48.72469110703548,""y"":39.500773038009996,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":58.372342091623196,""y"":72.14456655386556,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",21.445,"2025-11-06T12:30:57.663637Z"
205,"1","2025-11-06T12:31:26.076068Z",203,"/data/upload/3/fc4c320b-217_Color.png","[{""x"":31.735329868252123,""y"":44.449889457287114,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":40.697133983871495,""y"":36.680796036467086,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":38.27217615319988,""y"":26.8952955183562,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":58.40987623591919,""y"":29.089620785589492,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":38.53575769716329,""y"":46.792478694862616,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":53.9289741781095,""y"":79.35150379432974,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",28.066,"2025-11-06T12:31:26.076081Z"
206,"1","2025-11-06T12:31:57.829484Z",204,"/data/upload/3/479e0fec-218_Color.png","[{""x"":10.964624672853992,""y"":72.24162446533184,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":42.91727880590833,""y"":40.88176767018151,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":33.29195093074656,""y"":30.103405726640975,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":42.78359369653108,""y"":23.435860896450787,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":63.50478565000435,""y"":25.817126907232996,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":46.393091649716744,""y"":44.39100179133423,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":61.89620642782372,""y"":76.52636715889773,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",31.387,"2025-11-06T12:31:57.829498Z"
207,"1","2025-11-06T12:32:21.469110Z",205,"/data/upload/3/e7787576-219_Color.png","[{""x"":10.13605618623974,""y"":68.13252587823264,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":42.200307987957764,""y"":42.33924721649663,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":57.12579156999642,""y"":33.56059420662362,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":44.92435212070055,""y"":20.47242062826747,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":64.95741413395587,""y"":22.866598721869206,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":50.2021832163511,""y"":40.61543898910339,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":58.54456377361225,""y"":72.69742544336661,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",23.285,"2025-11-06T12:32:21.469123Z"
208,"1","2025-11-06T12:32:42.954869Z",206,"/data/upload/3/a990aae9-220_Color.png","[{""x"":9.590900096443088,""y"":76.06153309134807,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":34.424551225060625,""y"":47.19648487942281,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":43.90194954521444,""y"":40.14164009694304,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":35.38931632351939,""y"":25.936183408239426,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":55.87638694373215,""y"":27.532302137307248,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":53.89010485746972,""y"":76.7885244351212,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",21.155,"2025-11-06T12:32:42.954887Z"
209,"1","2025-11-06T12:33:03.185213Z",207,"/data/upload/3/662decc3-221_Color.png","[{""x"":22.24371779515771,""y"":74.67805827343194,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":38.06849576742026,""y"":44.71571749137079,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":50.315337429032205,""y"":35.62741744805861,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":44.413245061990295,""y"":25.377142969985062,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":62.857283708996235,""y"":26.91260918734831,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":56.881415187366315,""y"":32.65978143418577,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":62.743041933048005,""y"":43.698538564418826,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":73.44058044363048,""y"":74.78135305509704,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",19.863,"2025-11-06T12:33:03.185232Z"
210,"1","2025-11-06T12:33:40.930260Z",208,"/data/upload/3/725d759d-222_Color.png","[{""x"":14.674278086936942,""y"":63.04439802957717,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":38.216047425816136,""y"":33.621541006771466,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":51.49575590244058,""y"":24.823738943319114,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":48.32338125515556,""y"":15.652440726095406,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":70.5300037861507,""y"":18.01788868257392,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":63.40702732434021,""y"":24.07675537811537,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":66.57940197162524,""y"":36.152989682242506,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":80.56355950856161,""y"":69.4694671927784,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",37.39,"2025-11-06T12:33:40.930274Z"
211,"1","2025-11-06T12:34:01.143141Z",209,"/data/upload/3/0819d952-223_Color.png","[{""x"":20.458334073191345,""y"":63.20486092689216,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":48.32338125515556,""y"":34.98373030370852,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":62.340850626880076,""y"":26.393419303865507,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":59.09469982500703,""y"":17.38811743446485,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":81.6702031289423,""y"":20.376051695279816,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":73.51436050289948,""y"":26.10292569517516,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":74.76855513089588,""y"":38.552651781904174,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":85.02344061863117,""y"":72.1254098507396,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",19.876,"2025-11-06T12:34:01.143155Z"
212,"1","2025-11-06T12:34:21.604342Z",210,"/data/upload/3/e0dd3aca-224_Color.png","[{""x"":20.148479300006887,""y"":76.57444761031375,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":37.109405757775946,""y"":46.197115958694965,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":48.02827663680346,""y"":36.40333143713481,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":43.749257718357605,""y"":27.398029567734167,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":66.02965835628126,""y"":28.891996698141647,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":59.09469982500703,""y"":34.61887069803699,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":60.27511829841541,""y"":46.57060774129684,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":73.36680819372341,""y"":71.71905443648944,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",20.112,"2025-11-06T12:34:21.604356Z"
213,"1","2025-11-06T12:34:48.247879Z",211,"/data/upload/3/9e99996a-225_Color.png","[{""x"":20.22225545459491,""y"":67.15065178045788,""width"":1.3696284882725558,""keypointlabels"":[""1""],""original_width"":720,""original_height"":1280},{""x"":45.7638944764046,""y"":37.78491977345236,""width"":1.3696284882725558,""keypointlabels"":[""2""],""original_width"":720,""original_height"":1280},{""x"":51.526292349552016,""y"":27.59431558017319,""width"":1.3696284882725558,""keypointlabels"":[""3""],""original_width"":720,""original_height"":1280},{""x"":41.07891211084637,""y"":20.258430022783894,""width"":1.3696284882725558,""keypointlabels"":[""4""],""original_width"":720,""original_height"":1280},{""x"":64.25946719146212,""y"":21.363435296753924,""width"":1.3696284882725558,""keypointlabels"":[""5""],""original_width"":720,""original_height"":1280},{""x"":56.44530643923949,""y"":27.355019448946976,""width"":1.3696284882725558,""keypointlabels"":[""6""],""original_width"":720,""original_height"":1280},{""x"":58.453414788972665,""y"":39.38729909884287,""width"":1.3696284882725558,""keypointlabels"":[""7""],""original_width"":720,""original_height"":1280},{""x"":70.06552151933664,""y"":72.19368016255481,""width"":1.3696284882725558,""keypointlabels"":[""8""],""original_width"":720,""original_height"":1280}]",26.288,"2025-11-06T12:34:48.247892Z"
